year,district_name,district_code,subject,avg_scaled_score,sgp,n_students,participation_rate
2022,Rising Tide Charter Public (District),4830000,MATH,501.0,40.0,          63,100.0
2022,Rising Tide Charter Public (District),4830000,SCI,497.0,,          54,100.0
2022,Rockland,2510000,ELA,501.0,44.0,         123,99.0
2022,Rockland,2510000,MATH,493.0,41.0,         124,99.0
2022,Rockland,2510000,SCI,502.0,,         111,100.0
2022,Rockport,2520000,ELA,503.0,34.0,          67,97.0
2022,Rockport,2520000,MATH,507.0,57.0,          67,97.0
2022,Rockport,2520000,SCI,501.0,,          67,100.0
2022,Roxbury Preparatory Charter (District),4840000,ELA,484.0,28.0,         156,99.0
2022,Roxbury Preparatory Charter (District),4840000,MATH,485.0,26.0,         153,99.0
2022,Roxbury Preparatory Charter (District),4840000,SCI,486.0,,         138,95.0
2022,Salem,2580000,ELA,492.0,50.0,         189,97.0
2022,Salem,2580000,MATH,489.0,44.0,         192,99.0
2022,Salem,2580000,SCI,487.0,,         149,98.0
2022,Salem Academy Charter (District),4850000,ELA,508.0,60.0,          68,100.0
2022,Salem Academy Charter (District),4850000,MATH,500.0,58.0,          68,100.0
2022,Salem Academy Charter (District),4850000,SCI,501.0,,          67,100.0
2022,Sandwich,2610000,ELA,511.0,50.0,         142,98.0
2022,Sandwich,2610000,MATH,507.0,50.0,         144,99.0
2022,Sandwich,2610000,SCI,506.0,,         126,99.0
2022,Saugus,2620000,ELA,497.0,46.0,         169,98.0
2022,Saugus,2620000,MATH,494.0,44.0,         168,98.0
2022,Saugus,2620000,SCI,495.0,,         141,99.0
2022,Scituate,2640000,ELA,511.0,54.0,         202,95.0
2022,Scituate,2640000,MATH,508.0,56.0,         205,97.0
2022,Scituate,2640000,SCI,512.0,,         200,99.0
2022,Seekonk,2650000,ELA,507.0,48.0,         129,98.0
2022,Seekonk,2650000,MATH,505.0,47.0,         129,98.0
2022,Seekonk,2650000,SCI,510.0,,         119,98.0
2022,Sharon,2660000,ELA,514.0,64.0,         263,99.0
2022,Sharon,2660000,MATH,519.0,56.0,         260,97.0
2022,Sharon,2660000,SCI,510.0,,         255,98.0
2022,Shawsheen Valley Regional Vocational Technical,8710000,ELA,507.0,69.0,         340,100.0
2022,Shawsheen Valley Regional Vocational Technical,8710000,MATH,500.0,59.0,         339,100.0
2022,Shawsheen Valley Regional Vocational Technical,8710000,SCI,503.0,,         329,100.0
2022,Shrewsbury,2710000,ELA,512.0,55.0,         444,99.0
2022,Shrewsbury,2710000,MATH,516.0,68.0,         444,98.0
2022,Shrewsbury,2710000,SCI,509.0,,         429,99.0
2022,Silver Lake,7600000,ELA,503.0,41.0,         249,99.0
2022,Silver Lake,7600000,MATH,506.0,46.0,         250,99.0
2022,Silver Lake,7600000,SCI,498.0,,         239,100.0
2022,Sizer School: A North Central Charter Essential (District),4740000,ELA,492.0,38.0,          56,98.0
2022,Sizer School: A North Central Charter Essential (District),4740000,MATH,491.0,50.0,          56,98.0
2022,Sizer School: A North Central Charter Essential (District),4740000,SCI,489.0,,          52,95.0
2022,Somerset Berkley Regional School District,7630000,ELA,501.0,44.0,         260,97.0
2022,Somerset Berkley Regional School District,7630000,MATH,503.0,44.0,         258,96.0
2022,Somerset Berkley Regional School District,7630000,SCI,500.0,,         245,99.0
2022,Somerville,2740000,ELA,502.0,52.0,         300,95.0
2022,Somerville,2740000,MATH,497.0,41.0,         296,94.0
2022,Somerville,2740000,SCI,495.0,,         279,98.0
2022,South Hadley,2780000,ELA,497.0,44.0,         128,95.0
2022,South Hadley,2780000,MATH,497.0,48.0,         124,94.0
2022,South Hadley,2780000,SCI,498.0,,         121,96.0
2022,South Middlesex Regional Vocational Technical,8290000,ELA,497.0,63.0,         209,100.0
2022,South Middlesex Regional Vocational Technical,8290000,MATH,493.0,57.0,         208,99.0
2022,South Middlesex Regional Vocational Technical,8290000,SCI,495.0,,         199,100.0
2022,South Shore Charter Public (District),4880000,ELA,502.0,52.0,          72,99.0
2022,South Shore Charter Public (District),4880000,MATH,500.0,57.0,          74,100.0
2022,South Shore Charter Public (District),4880000,SCI,494.0,,          68,100.0
2022,South Shore Regional Vocational Technical,8730000,ELA,505.0,60.0,         165,99.0
2022,South Shore Regional Vocational Technical,8730000,MATH,506.0,72.0,         163,98.0
2022,South Shore Regional Vocational Technical,8730000,SCI,503.0,,         156,100.0
2022,Southbridge,2770000,ELA,484.0,53.0,         103,96.0
2022,Southbridge,2770000,MATH,478.0,43.0,          95,92.0
2022,Southbridge,2770000,SCI,474.0,,          79,96.0
2022,Southeastern Regional Vocational Technical,8720000,ELA,501.0,56.0,         391,100.0
2022,Southeastern Regional Vocational Technical,8720000,MATH,494.0,51.0,         390,100.0
2022,Southeastern Regional Vocational Technical,8720000,SCI,495.0,,         371,100.0
2022,Southern Berkshire,7650000,ELA,503.0,47.0,          26,100.0
2022,Southern Berkshire,7650000,MATH,499.0,49.0,          25,96.0
2022,Southern Berkshire,7650000,SCI,501.0,,          26,100.0
2022,Southern Worcester County Regional Vocational School District,8760000,ELA,500.0,49.0,         294,100.0
2022,Southern Worcester County Regional Vocational School District,8760000,MATH,500.0,62.0,         292,99.0
2022,Southern Worcester County Regional Vocational School District,8760000,SCI,501.0,,         276,100.0
2022,Southwick-Tolland-Granville Regional School District,7660000,ELA,502.0,44.0,          94,98.0
2022,Southwick-Tolland-Granville Regional School District,7660000,MATH,502.0,54.0,          97,100.0
2022,Southwick-Tolland-Granville Regional School District,7660000,SCI,495.0,,          90,99.0
2022,Spencer-E Brookfield,7670000,ELA,497.0,43.0,          84,97.0
2022,Spencer-E Brookfield,7670000,MATH,495.0,43.0,          84,97.0
2022,Spencer-E Brookfield,7670000,SCI,492.0,,          69,96.0
2022,Springfield,2810000,ELA,489.0,46.0,"       1,523",97.0
2022,Springfield,2810000,MATH,484.0,39.0,"       1,494",95.0
2022,Springfield,2810000,SCI,480.0,,"       1,390",98.0
2022,Springfield International Charter (District),4410000,ELA,498.0,52.0,          99,98.0
2022,Springfield International Charter (District),4410000,MATH,493.0,53.0,          99,100.0
2022,Springfield International Charter (District),4410000,SCI,491.0,,          94,100.0
2022,Stoneham,2840000,ELA,506.0,43.0,         150,99.0
2022,Stoneham,2840000,MATH,501.0,51.0,         151,100.0
2022,Stoneham,2840000,SCI,502.0,,         138,99.0
2022,Stoughton,2850000,ELA,505.0,51.0,         251,98.0
2022,Stoughton,2850000,MATH,504.0,52.0,         254,99.0
2022,Stoughton,2850000,SCI,503.0,,         232,98.0
2022,Sturgis Charter Public (District),4890000,ELA,513.0,57.0,         194,97.0
2022,Sturgis Charter Public (District),4890000,MATH,510.0,58.0,         190,95.0
2022,Sturgis Charter Public (District),4890000,SCI,506.0,,         180,99.0
2022,Sutton,2900000,ELA,510.0,52.0,         100,100.0
2022,Sutton,2900000,MATH,506.0,51.0,         100,100.0
2022,Sutton,2900000,SCI,504.0,,          89,100.0
2022,Swampscott,2910000,ELA,504.0,50.0,         151,96.0
2022,Swampscott,2910000,MATH,510.0,60.0,         149,93.0
2022,Swampscott,2910000,SCI,511.0,,         141,97.0
2022,Swansea,2920000,ELA,503.0,55.0,         157,98.0
2022,Swansea,2920000,MATH,501.0,52.0,         159,98.0
2022,Swansea,2920000,SCI,500.0,,         148,99.0
2022,TEC Connections Academy Commonwealth Virtual School District,39020000,ELA,497.0,42.0,         189,74.0
2022,TEC Connections Academy Commonwealth Virtual School District,39020000,MATH,493.0,41.0,         187,74.0
2022,TEC Connections Academy Commonwealth Virtual School District,39020000,SCI,497.0,,         100,83.0
2022,Tantasqua,7700000,ELA,500.0,46.0,         297,97.0
2022,Tantasqua,7700000,MATH,502.0,37.0,         296,98.0
2022,Tantasqua,7700000,SCI,500.0,,         275,100.0
2022,Taunton,2930000,ELA,493.0,41.0,         511,95.0
2022,Taunton,2930000,MATH,491.0,44.0,         494,92.0
2022,Taunton,2930000,SCI,493.0,,         457,96.0
2022,Tewksbury,2950000,ELA,502.0,37.0,         201,99.0
2022,Tewksbury,2950000,MATH,504.0,52.0,         201,99.0
2022,Tewksbury,2950000,SCI,505.0,,         189,100.0
2022,Tri-County Regional Vocational Technical,8780000,ELA,502.0,58.0,         239,99.0
2022,Tri-County Regional Vocational Technical,8780000,MATH,498.0,55.0,         238,99.0
2022,Tri-County Regional Vocational Technical,8780000,SCI,499.0,,         224,100.0
2022,Triton,7730000,ELA,504.0,43.0,         141,99.0
2022,Triton,7730000,MATH,501.0,39.0,         137,97.0
2022,Triton,7730000,SCI,501.0,,         128,99.0
2022,Tyngsborough,3010000,ELA,502.0,50.0,          88,98.0
2022,Tyngsborough,3010000,MATH,505.0,59.0,          88,98.0
2022,Tyngsborough,3010000,SCI,508.0,,          85,98.0
2022,Upper Cape Cod Regional Vocational Technical,8790000,ELA,499.0,51.0,         183,99.0
2022,Upper Cape Cod Regional Vocational Technical,8790000,MATH,495.0,48.0,         183,99.0
2022,Upper Cape Cod Regional Vocational Technical,8790000,SCI,493.0,,         177,99.0
2022,Uxbridge,3040000,ELA,500.0,44.0,         109,99.0
2022,Uxbridge,3040000,MATH,502.0,51.0,         109,99.0
2022,Uxbridge,3040000,SCI,499.0,,         101,99.0
2022,Wachusett,7750000,ELA,507.0,42.0,         492,99.0
2022,Wachusett,7750000,MATH,508.0,51.0,         485,98.0
2022,Wachusett,7750000,SCI,500.0,,         463,99.0
2022,Wakefield,3050000,ELA,508.0,52.0,         184,97.0
2022,Wakefield,3050000,MATH,508.0,58.0,         183,96.0
2022,Wakefield,3050000,SCI,509.0,,         179,98.0
2022,Walpole,3070000,ELA,506.0,47.0,         250,99.0
2022,Walpole,3070000,MATH,509.0,46.0,         246,97.0
2022,Walpole,3070000,SCI,504.0,,         234,98.0
2022,Waltham,3080000,ELA,498.0,42.0,         380,95.0
2022,Waltham,3080000,MATH,497.0,44.0,         372,94.0
2022,Waltham,3080000,SCI,492.0,,         349,94.0
2022,Ware,3090000,ELA,491.0,42.0,          63,83.0
2022,Ware,3090000,MATH,490.0,54.0,          64,84.0
2022,Ware,3090000,SCI,491.0,,          64,99.0
2022,Wareham,3100000,ELA,493.0,32.0,         106,98.0
2022,Wareham,3100000,MATH,486.0,36.0,         104,98.0
2022,Wareham,3100000,SCI,482.0,,          86,100.0
2022,Watertown,3140000,ELA,501.0,58.0,         167,99.0
2022,Watertown,3140000,MATH,501.0,70.0,         163,97.0
2022,Watertown,3140000,SCI,496.0,,         159,100.0
2022,Wayland,3150000,ELA,516.0,49.0,         214,100.0
2022,Wayland,3150000,MATH,521.0,56.0,         213,100.0
2022,Wayland,3150000,SCI,518.0,,         209,99.0
2022,Webster,3160000,ELA,485.0,44.0,          67,95.0
2022,Webster,3160000,MATH,484.0,53.0,          69,97.0
2022,Webster,3160000,SCI,480.0,,          53,100.0
2022,Wellesley,3170000,ELA,514.0,51.0,         360,99.0
2022,Wellesley,3170000,MATH,521.0,71.0,         361,100.0
2022,Wellesley,3170000,SCI,514.0,,         335,99.0
2022,West Boylston,3220000,ELA,508.0,51.0,          63,100.0
2022,West Boylston,3220000,MATH,502.0,30.0,          63,100.0
2022,West Boylston,3220000,SCI,501.0,,          57,100.0
2022,West Bridgewater,3230000,ELA,502.0,39.0,          99,98.0
2022,West Bridgewater,3230000,MATH,500.0,48.0,         100,98.0
2022,West Bridgewater,3230000,SCI,506.0,,          89,97.0
2022,West Springfield,3320000,ELA,497.0,37.0,         280,99.0
2022,West Springfield,3320000,MATH,498.0,46.0,         279,99.0
2022,West Springfield,3320000,SCI,502.0,,         258,100.0
2022,Westborough,3210000,ELA,517.0,52.0,         287,99.0
2022,Westborough,3210000,MATH,521.0,54.0,         289,99.0
2022,Westborough,3210000,SCI,518.0,,         275,99.0
2022,Westfield,3250000,ELA,498.0,43.0,         389,97.0
2022,Westfield,3250000,MATH,494.0,37.0,         383,97.0
2022,Westfield,3250000,SCI,488.0,,         373,98.0
2022,Westford,3260000,ELA,518.0,64.0,         380,98.0
2022,Westford,3260000,MATH,521.0,55.0,         384,99.0
2022,Westford,3260000,SCI,521.0,,         364,99.0
2022,Weston,3300000,ELA,518.0,50.0,         155,99.0
2022,Weston,3300000,MATH,526.0,53.0,         156,99.0
2022,Weston,3300000,SCI,515.0,,         148,100.0
2022,Westport,3310000,ELA,505.0,57.0,          81,100.0
2022,Westport,3310000,MATH,501.0,46.0,          81,100.0
2022,Westport,3310000,SCI,503.0,,          72,100.0
2022,Westwood,3350000,ELA,513.0,55.0,         237,100.0
2022,Westwood,3350000,MATH,515.0,55.0,         235,99.0
2022,Westwood,3350000,SCI,513.0,,         230,100.0
2022,Weymouth,3360000,ELA,500.0,49.0,         426,98.0
2022,Weymouth,3360000,MATH,496.0,49.0,         426,98.0
2022,Weymouth,3360000,SCI,501.0,,         383,97.0
2022,Whitman-Hanson,7800000,ELA,498.0,44.0,         241,100.0
2022,Whitman-Hanson,7800000,MATH,497.0,50.0,         239,98.0
2022,Whitman-Hanson,7800000,SCI,502.0,,         220,100.0
2022,Whittier Regional Vocational Technical,8850000,ELA,508.0,66.0,         323,100.0
2022,Whittier Regional Vocational Technical,8850000,MATH,501.0,58.0,         324,100.0
2022,Whittier Regional Vocational Technical,8850000,SCI,503.0,,         310,100.0
2022,Wilmington,3420000,ELA,509.0,55.0,         173,99.0
2022,Wilmington,3420000,MATH,509.0,42.0,         171,99.0
2022,Wilmington,3420000,SCI,505.0,,         158,100.0
2022,Winchendon,3430000,ELA,489.0,45.0,          61,100.0
2022,Winchendon,3430000,MATH,487.0,51.0,          57,98.0
2022,Winchendon,3430000,SCI,490.0,,          52,98.0
2022,Winchester,3440000,ELA,518.0,61.0,         339,99.0
2022,Winchester,3440000,MATH,520.0,56.0,         338,99.0
2022,Winchester,3440000,SCI,519.0,,         327,99.0
2022,Winthrop,3460000,ELA,499.0,47.0,         138,99.0
2022,Winthrop,3460000,MATH,499.0,44.0,         135,99.0
2022,Winthrop,3460000,SCI,498.0,,         122,100.0
2022,Woburn,3470000,ELA,502.0,55.0,         274,98.0
2022,Woburn,3470000,MATH,497.0,47.0,         279,99.0
2022,Woburn,3470000,SCI,501.0,,         258,100.0
2022,Worcester,3480000,ELA,492.0,43.0,"       1,728",96.0
2022,Worcester,3480000,MATH,488.0,43.0,"       1,715",96.0
2022,Worcester,3480000,SCI,485.0,,"       1,636",98.0
2022,State,0,ELA,503.0,50.0,"      67,396",98.0
2022,State,0,MATH,501.0,50.0,"      67,028",98.0
2022,State,0,SCI,499.0,,"      64,948",98.0
2023,Abby Kelley Foster Charter Public (District),4450000,ELA,512.0,56.0,          81,100.0
2023,Abby Kelley Foster Charter Public (District),4450000,MATH,503.0,55.0,          81,100.0
2023,Abby Kelley Foster Charter Public (District),4450000,SCI,509.0,,          81,100.0
2023,Abington,10000,ELA,501.0,40.0,         128,98.0
2023,Abington,10000,MATH,495.0,52.0,         125,97.0
2023,Abington,10000,SCI,498.0,,         115,100.0
2023,Academy Of the Pacific Rim Charter Public (District),4120000,ELA,493.0,47.0,          59,100.0
2023,Academy Of the Pacific Rim Charter Public (District),4120000,MATH,487.0,40.0,          58,98.0
2023,Academy Of the Pacific Rim Charter Public (District),4120000,SCI,488.0,,          54,100.0
2023,Acton-Boxborough,6000000,ELA,522.0,59.0,         391,97.0
2023,Acton-Boxborough,6000000,MATH,524.0,54.0,         395,98.0
2023,Acton-Boxborough,6000000,SCI,526.0,,         367,97.0
2023,Advanced Math and Science Academy Charter (District),4300000,ELA,520.0,53.0,         127,98.0
2023,Advanced Math and Science Academy Charter (District),4300000,MATH,524.0,74.0,         127,98.0
2023,Advanced Math and Science Academy Charter (District),4300000,SCI,516.0,,         128,100.0
2023,Agawam,50000,ELA,508.0,56.0,         244,98.0
2023,Agawam,50000,MATH,500.0,53.0,         246,99.0
2023,Agawam,50000,SCI,498.0,,         232,99.0
2023,Amesbury,70000,ELA,503.0,60.0,         116,97.0
2023,Amesbury,70000,MATH,498.0,49.0,         116,98.0
2023,Amesbury,70000,SCI,500.0,,         105,98.0
2023,Amherst-Pelham,6050000,ELA,505.0,53.0,         198,98.0
2023,Amherst-Pelham,6050000,MATH,507.0,71.0,         194,97.0
2023,Amherst-Pelham,6050000,SCI,501.0,,         183,96.0
2023,Andover,90000,ELA,513.0,52.0,         415,99.0
2023,Andover,90000,MATH,515.0,57.0,         412,99.0
2023,Andover,90000,SCI,510.0,,         388,100.0
2023,Argosy Collegiate Charter School (District),35090000,ELA,497.0,53.0,          47,100.0
2023,Argosy Collegiate Charter School (District),35090000,MATH,494.0,59.0,          47,100.0
2023,Argosy Collegiate Charter School (District),35090000,SCI,493.0,,          45,100.0
2023,Arlington,100000,ELA,517.0,50.0,         377,98.0
2023,Arlington,100000,MATH,521.0,58.0,         373,97.0
2023,Arlington,100000,SCI,514.0,,         347,97.0
2023,Ashburnham-Westminster,6100000,ELA,505.0,37.0,         153,99.0
2023,Ashburnham-Westminster,6100000,MATH,500.0,46.0,         153,99.0
2023,Ashburnham-Westminster,6100000,SCI,499.0,,         142,99.0
2023,Ashland,140000,ELA,515.0,57.0,         216,99.0
2023,Ashland,140000,MATH,515.0,64.0,         214,98.0
2023,Ashland,140000,SCI,512.0,,         194,99.0
2023,Assabet Valley Regional Vocational Technical,8010000,ELA,503.0,57.0,         279,99.0
2023,Assabet Valley Regional Vocational Technical,8010000,MATH,499.0,54.0,         279,100.0
2023,Assabet Valley Regional Vocational Technical,8010000,SCI,497.0,,         272,100.0
2023,Athol-Royalston,6150000,ELA,492.0,42.0,         107,96.0
2023,Athol-Royalston,6150000,MATH,489.0,33.0,         107,96.0
2023,Athol-Royalston,6150000,SCI,488.0,,          89,98.0
2023,Atlantis Charter (District),4910000,ELA,490.0,44.0,          81,99.0
2023,Atlantis Charter (District),4910000,MATH,486.0,33.0,          82,100.0
2023,Atlantis Charter (District),4910000,SCI,484.0,,          61,100.0
2023,Attleboro,160000,ELA,503.0,50.0,         508,98.0
2023,Attleboro,160000,MATH,499.0,48.0,         512,99.0
2023,Attleboro,160000,SCI,497.0,,         466,100.0
2023,Auburn,170000,ELA,504.0,39.0,         173,98.0
2023,Auburn,170000,MATH,504.0,45.0,         171,98.0
2023,Auburn,170000,SCI,499.0,,         159,100.0
2023,Avon,180000,ELA,511.0,58.0,          63,100.0
2023,Avon,180000,MATH,495.0,40.0,          63,100.0
2023,Avon,180000,SCI,498.0,,          57,100.0
2023,Ayer Shirley School District,6160000,ELA,511.0,58.0,         119,100.0
2023,Ayer Shirley School District,6160000,MATH,498.0,40.0,         119,100.0
2023,Ayer Shirley School District,6160000,SCI,499.0,,         105,100.0
2023,Barnstable,200000,ELA,497.0,46.0,         336,98.0
2023,Barnstable,200000,MATH,493.0,51.0,         331,97.0
2023,Barnstable,200000,SCI,495.0,,         277,97.0
2023,Baystate Academy Charter Public School (District),35020000,ELA,495.0,52.0,          49,96.0
2023,Baystate Academy Charter Public School (District),35020000,MATH,485.0,44.0,          51,100.0
2023,Baystate Academy Charter Public School (District),35020000,SCI,483.0,,          50,100.0
2023,Bedford,230000,ELA,521.0,53.0,         223,100.0
2023,Bedford,230000,MATH,518.0,60.0,         222,100.0
2023,Bedford,230000,SCI,516.0,,         204,100.0
2023,Belchertown,240000,ELA,513.0,61.0,         155,99.0
2023,Belchertown,240000,MATH,505.0,55.0,         153,97.0
2023,Belchertown,240000,SCI,511.0,,         139,99.0
2023,Bellingham,250000,ELA,503.0,46.0,         144,99.0
2023,Bellingham,250000,MATH,496.0,49.0,         144,98.0
2023,Bellingham,250000,SCI,496.0,,         132,99.0
2023,Belmont,260000,ELA,521.0,57.0,         366,99.0
2023,Belmont,260000,MATH,521.0,66.0,         362,98.0
2023,Belmont,260000,SCI,521.0,,         334,99.0
2023,Berkshire Arts and Technology Charter Public (District),4140000,ELA,504.0,57.0,          43,96.0
2023,Berkshire Arts and Technology Charter Public (District),4140000,MATH,494.0,48.0,          43,96.0
2023,Berkshire Arts and Technology Charter Public (District),4140000,SCI,494.0,,          37,96.0
2023,Berkshire Hills,6180000,ELA,507.0,58.0,         131,99.0
2023,Berkshire Hills,6180000,MATH,501.0,58.0,         131,99.0
2023,Berkshire Hills,6180000,SCI,508.0,,         115,99.0
2023,Berlin-Boylston,6200000,ELA,518.0,61.0,          67,100.0
2023,Berlin-Boylston,6200000,MATH,510.0,54.0,          66,99.0
2023,Berlin-Boylston,6200000,SCI,516.0,,          61,100.0
2023,Beverly,300000,ELA,502.0,46.0,         308,97.0
2023,Beverly,300000,MATH,499.0,46.0,         307,97.0
2023,Beverly,300000,SCI,502.0,,         283,99.0
2023,Billerica,310000,ELA,505.0,48.0,         298,98.0
2023,Billerica,310000,MATH,501.0,59.0,         298,98.0
2023,Billerica,310000,SCI,509.0,,         271,100.0
2023,Blackstone Valley Regional Vocational Technical,8050000,ELA,516.0,64.0,         306,98.0
2023,Blackstone Valley Regional Vocational Technical,8050000,MATH,508.0,57.0,         307,99.0
2023,Blackstone Valley Regional Vocational Technical,8050000,SCI,511.0,,         303,100.0
2023,Blackstone-Millville,6220000,ELA,500.0,44.0,          93,100.0
2023,Blackstone-Millville,6220000,MATH,496.0,36.0,          92,99.0
2023,Blackstone-Millville,6220000,SCI,495.0,,          89,100.0
2023,Blue Hills Regional Vocational Technical,8060000,ELA,507.0,52.0,         228,99.0
2023,Blue Hills Regional Vocational Technical,8060000,MATH,501.0,52.0,         228,99.0
2023,Blue Hills Regional Vocational Technical,8060000,SCI,505.0,,         218,99.0
2023,Boston,350000,ELA,497.0,50.0,"       3,235",96.0
2023,Boston,350000,MATH,495.0,51.0,"       3,196",95.0
2023,Boston,350000,SCI,491.0,,"       2,898",97.0
2023,Boston Collegiate Charter (District),4490000,ELA,500.0,45.0,          87,100.0
2023,Boston Collegiate Charter (District),4490000,MATH,495.0,50.0,          86,99.0
2023,Boston Collegiate Charter (District),4490000,SCI,493.0,,          72,100.0
2023,Boston Day and Evening Academy Charter (District),4240000,ELA,484.0,,          16,89.0
2023,Boston Day and Evening Academy Charter (District),4240000,MATH,479.0,,          17,89.0
2023,Boston Green Academy Horace Mann Charter School (District),4110000,ELA,491.0,52.0,          69,97.0
2023,Boston Green Academy Horace Mann Charter School (District),4110000,MATH,481.0,40.0,          68,97.0
2023,Boston Green Academy Horace Mann Charter School (District),4110000,SCI,476.0,,          65,99.0
2023,Boston Preparatory Charter Public (District),4160000,ELA,496.0,37.0,         101,98.0
2023,Boston Preparatory Charter Public (District),4160000,MATH,490.0,44.0,         101,100.0
2023,Boston Preparatory Charter Public (District),4160000,SCI,489.0,,          94,100.0
2023,Bourne,360000,ELA,503.0,54.0,          78,99.0
2023,Bourne,360000,MATH,496.0,39.0,          78,99.0
2023,Bourne,360000,SCI,490.0,,          64,99.0
2023,Braintree,400000,ELA,510.0,47.0,         430,99.0
2023,Braintree,400000,MATH,511.0,56.0,         427,98.0
2023,Braintree,400000,SCI,510.0,,         398,99.0
2023,Bridgewater-Raynham,6250000,ELA,502.0,46.0,         390,98.0
2023,Bridgewater-Raynham,6250000,MATH,501.0,41.0,         391,99.0
2023,Bridgewater-Raynham,6250000,SCI,497.0,,         353,100.0
2023,Bristol County Agricultural,9100000,ELA,508.0,55.0,         162,99.0
2023,Bristol County Agricultural,9100000,MATH,499.0,48.0,         164,100.0
2023,Bristol County Agricultural,9100000,SCI,499.0,,         150,100.0
2023,Bristol-Plymouth Regional Vocational Technical,8100000,ELA,505.0,54.0,         320,99.0
2023,Bristol-Plymouth Regional Vocational Technical,8100000,MATH,501.0,50.0,         318,99.0
2023,Bristol-Plymouth Regional Vocational Technical,8100000,SCI,497.0,,         309,100.0
2023,Brockton,440000,ELA,490.0,46.0,         968,96.0
2023,Brockton,440000,MATH,483.0,35.0,         960,96.0
2023,Brockton,440000,SCI,482.0,,         870,96.0
2023,Brooke Charter School (District),4280000,ELA,508.0,52.0,         131,100.0
2023,Brooke Charter School (District),4280000,MATH,501.0,33.0,         130,99.0
2023,Brooke Charter School (District),4280000,SCI,509.0,,         131,100.0
2023,Brookline,460000,ELA,523.0,57.0,         540,98.0
2023,Brookline,460000,MATH,522.0,56.0,         542,98.0
2023,Brookline,460000,SCI,516.0,,         505,98.0
2023,Burlington,480000,ELA,509.0,52.0,         227,100.0
2023,Burlington,480000,MATH,505.0,42.0,         229,100.0
2023,Burlington,480000,SCI,509.0,,         216,98.0
2023,Cambridge,490000,ELA,509.0,51.0,         467,98.0
2023,Cambridge,490000,MATH,506.0,52.0,         466,98.0
2023,Cambridge,490000,SCI,504.0,,         421,98.0
2023,Canton,500000,ELA,513.0,45.0,         218,98.0
2023,Canton,500000,MATH,505.0,49.0,         221,100.0
2023,Canton,500000,SCI,513.0,,         208,100.0
2023,Cape Cod Regional Vocational Technical,8150000,ELA,508.0,60.0,         169,100.0
2023,Cape Cod Regional Vocational Technical,8150000,MATH,501.0,59.0,         169,100.0
2023,Cape Cod Regional Vocational Technical,8150000,SCI,500.0,,         161,100.0
2023,Carver,520000,ELA,504.0,51.0,         102,98.0
2023,Carver,520000,MATH,497.0,45.0,         103,99.0
2023,Carver,520000,SCI,491.0,,          88,98.0
2023,Central Berkshire,6350000,ELA,500.0,46.0,         130,100.0
2023,Central Berkshire,6350000,MATH,499.0,49.0,         129,99.0
2023,Central Berkshire,6350000,SCI,496.0,,         121,100.0
2023,Chelmsford,560000,ELA,515.0,56.0,         342,99.0
2023,Chelmsford,560000,MATH,509.0,57.0,         337,98.0
2023,Chelmsford,560000,SCI,508.0,,         317,100.0
2023,Chelsea,570000,ELA,480.0,40.0,         424,96.0
2023,Chelsea,570000,MATH,482.0,37.0,         412,94.0
2023,Chelsea,570000,SCI,478.0,,         338,95.0
2023,Chicopee,610000,ELA,497.0,50.0,         543,99.0
2023,Chicopee,610000,MATH,491.0,44.0,         534,99.0
2023,Chicopee,610000,SCI,489.0,,         479,99.0
2023,City on a Hill Charter Public School (District),4370000,ELA,480.0,26.0,          59,93.0
2023,City on a Hill Charter Public School (District),4370000,MATH,480.0,30.0,          57,93.0
2023,City on a Hill Charter Public School (District),4370000,SCI,476.0,,          33,97.0
2023,Clinton,640000,ELA,491.0,35.0,         117,99.0
2023,Clinton,640000,MATH,488.0,44.0,         118,99.0
2023,Clinton,640000,SCI,490.0,,         107,99.0
2023,Codman Academy Charter Public (District),4380000,ELA,485.0,39.0,          37,100.0
2023,Codman Academy Charter Public (District),4380000,MATH,484.0,47.0,          36,97.0
2023,Codman Academy Charter Public (District),4380000,SCI,479.0,,          36,100.0
2023,Cohasset,650000,ELA,524.0,63.0,         106,100.0
2023,Cohasset,650000,MATH,514.0,71.0,         105,99.0
2023,Cohasset,650000,SCI,516.0,,         101,100.0
2023,Collegiate Charter School of Lowell (District),35030000,ELA,502.0,57.0,          57,100.0
2023,Collegiate Charter School of Lowell (District),35030000,MATH,498.0,56.0,          56,98.0
2023,Collegiate Charter School of Lowell (District),35030000,SCI,489.0,,          45,93.0
2023,Community Charter School of Cambridge (District),4360000,ELA,500.0,52.0,          48,100.0
2023,Community Charter School of Cambridge (District),4360000,MATH,494.0,42.0,          49,100.0
2023,Community Charter School of Cambridge (District),4360000,SCI,497.0,,          36,100.0
2023,Concord-Carlisle,6400000,ELA,520.0,61.0,         314,98.0
2023,Concord-Carlisle,6400000,MATH,518.0,69.0,         316,98.0
2023,Concord-Carlisle,6400000,SCI,519.0,,         305,99.0
2023,Danvers,710000,ELA,502.0,48.0,         181,99.0
2023,Danvers,710000,MATH,496.0,46.0,         181,99.0
2023,Danvers,710000,SCI,499.0,,         171,99.0
2023,Dartmouth,720000,ELA,507.0,46.0,         238,100.0
2023,Dartmouth,720000,MATH,503.0,49.0,         235,99.0
2023,Dartmouth,720000,SCI,499.0,,         219,100.0
2023,Dedham,730000,ELA,508.0,57.0,         184,97.0
